visitorid,time_to_abandon_min,time_bucket,bucket_order
42848,"41,343833333333336",30-60min,2
42858,"0,0",<30min,1
42924,"20,007816666666667",<30min,1
42986,"0,9121166666666666",<30min,1
43000,"989,0195833333333",12-24h,6
43070,"2,4508333333333336",<30min,1
43097,"8,6251",<30min,1
43117,"2847,9552666666664",>24h,7
43156,"0,0",<30min,1
43159,"0,0",<30min,1
43175,"0,19923333333333335",<30min,1
43178,"0,0",<30min,1
43190,"23,4334",<30min,1
43258,"61651,52866666667",>24h,7
43390,"12,13805",<30min,1
43412,"0,0",<30min,1
43431,"20982,926649999998",>24h,7
43443,"0,0",<30min,1
43547,"31,647499999999997",30-60min,2
43617,"0,0",<30min,1
43853,"5783,777633333333",>24h,7
43986,"8,525633333333333",<30min,1
43988,"3,97465",<30min,1
44114,"28,050349999999998",<30min,1
44127,"0,0",<30min,1
44168,"0,0",<30min,1
44219,"0,0",<30min,1
44271,"6919,0544",>24h,7
44315,"14297,383383333334",>24h,7
44464,"0,0",<30min,1
44488,"0,0",<30min,1
44507,"0,0",<30min,1
44586,"0,2099",<30min,1
44595,"1622,6529999999998",>24h,7
44618,"37,80135",30-60min,2
44638,"0,7119666666666667",<30min,1
44709,"11,359833333333334",<30min,1
44730,"10,192383333333334",<30min,1
44769,"9229,688066666666",>24h,7
44917,"0,0",<30min,1
44964,"14560,763833333333",>24h,7
44968,"0,0",<30min,1
45068,"0,0",<30min,1
45109,"731,8968666666666",12-24h,6
45226,"0,0",<30min,1
45454,"0,0",<30min,1
45459,"0,0",<30min,1
45488,"9,875516666666666",<30min,1
45493,"0,03426666666666667",<30min,1
45530,"1197,6332666666667",12-24h,6
45734,"0,0",<30min,1
45816,"0,0",<30min,1
45883,"1,2909",<30min,1
45896,"2,9722166666666667",<30min,1
45899,"11,998183333333333",<30min,1
45938,"0,0",<30min,1
46024,"0,0",<30min,1
46134,"0,0",<30min,1
46151,"643,3866833333334",6-12h,5
46182,"52866,5787",>24h,7
46190,"16,362849999999998",<30min,1
46216,"4055,7115833333332",>24h,7
46274,"0,0",<30min,1
46288,"0,0",<30min,1
46319,"4,2901",<30min,1
46420,"0,06918333333333333",<30min,1
46442,"0,0",<30min,1
46457,"11,31045",<30min,1
46482,"261,99525",3-6h,4
46512,"0,0",<30min,1
46540,"0,0",<30min,1
46626,"5,3963833333333335",<30min,1
46635,"19,148233333333334",<30min,1
46642,"0,0",<30min,1
46685,"0,0",<30min,1
46696,"0,0",<30min,1
46782,"1,6768",<30min,1
46933,"0,0",<30min,1
47010,"3,8418833333333335",<30min,1
47161,"0,0",<30min,1
47200,"2,5745500000000003",<30min,1
47275,"19,133950000000002",<30min,1
47284,"0,0",<30min,1
47285,"22,084166666666665",<30min,1
47303,"0,0",<30min,1
47316,"3,9098166666666665",<30min,1
47350,"0,0",<30min,1
47361,"0,0",<30min,1
47511,"3,5265833333333334",<30min,1
47516,"0,0",<30min,1
47527,"0,0",<30min,1
47530,"0,2862",<30min,1
47539,"1264,4061833333333",12-24h,6
47559,"3018,8833833333333",>24h,7
47563,"7180,237349999999",>24h,7
47841,"0,0",<30min,1
47897,"0,0",<30min,1
47907,"0,0",<30min,1
47937,"0,5457166666666667",<30min,1
47978,"0,0",<30min,1
47980,"0,0",<30min,1
47985,"0,0",<30min,1
48003,"4,533533333333334",<30min,1
48047,"0,0",<30min,1
48089,"0,5379166666666666",<30min,1
48312,"0,2974333333333333",<30min,1
48464,"0,0",<30min,1
48527,"0,0",<30min,1
48548,"0,0",<30min,1
48631,"0,0",<30min,1
48644,"0,0",<30min,1
48653,"0,0",<30min,1
48704,"0,0",<30min,1
48720,"0,0",<30min,1
48747,"0,0",<30min,1
48752,"2603,0997333333335",>24h,7
48771,"9,4431",<30min,1
48832,"24,513283333333334",<30min,1
48856,"0,0",<30min,1
48876,"7678,41335",>24h,7
48892,"1,0113666666666667",<30min,1
48932,"1455,6881666666666",>24h,7
48987,"0,0",<30min,1
49026,"20,524350000000002",<30min,1
49097,"832,8149666666667",12-24h,6
49161,"2,9282166666666667",<30min,1
49442,"3,8523",<30min,1
49457,"0,0",<30min,1
49482,"1,6872833333333332",<30min,1
49621,"0,0",<30min,1
49627,"7,3113",<30min,1
49792,"0,15551666666666666",<30min,1
49871,"11,126833333333334",<30min,1
49927,"0,0",<30min,1
49956,"1,94005",<30min,1
50071,"3,321083333333333",<30min,1
50108,"0,0",<30min,1
50122,"0,0",<30min,1
50136,"0,0",<30min,1
50183,"0,0",<30min,1
50215,"0,0",<30min,1
50280,"0,0",<30min,1
50296,"0,6839999999999999",<30min,1
50370,"9,138200000000001",<30min,1
50396,"3,6096166666666667",<30min,1
50542,"0,0",<30min,1
50544,"0,0",<30min,1
50587,"0,0",<30min,1
50614,"0,0",<30min,1
50675,"0,0",<30min,1
50689,"251,6953",3-6h,4
50700,"2,8781833333333333",<30min,1
50839,"62025,9393",>24h,7
50854,"1301,0272499999999",12-24h,6
50884,"0,0",<30min,1
50976,"0,6089833333333333",<30min,1
51021,"37448,05398333333",>24h,7
51035,"54258,31806666667",>24h,7
51065,"0,0",<30min,1
51121,"0,0",<30min,1
51136,"0,0",<30min,1
51235,"234,2318",3-6h,4
51257,"0,6055833333333334",<30min,1
51348,"0,0",<30min,1
51420,"2,9570333333333334",<30min,1
51463,"0,5001",<30min,1
51493,"0,23035",<30min,1
51503,"74443,2552",>24h,7
51518,"0,0",<30min,1
51620,"64649,66248333333",>24h,7
51632,"0,0",<30min,1
51653,"0,0",<30min,1
51675,"0,0",<30min,1
51686,"183145,34928333334",>24h,7
51689,"2883,517966666667",>24h,7
51708,"0,0",<30min,1
51719,"0,0",<30min,1
51779,"0,0",<30min,1
51799,"2,9704333333333333",<30min,1
51858,"0,0",<30min,1
51882,"716,8225666666666",6-12h,5
51896,"0,0",<30min,1
51929,"0,0",<30min,1
51953,"0,0",<30min,1
51980,"0,0",<30min,1
52024,"0,11755",<30min,1
52031,"190,10694999999998",3-6h,4
52050,"3,7067666666666668",<30min,1
52173,"18447,19",>24h,7
52438,"8,544516666666668",<30min,1
52476,"0,0",<30min,1
52580,"0,0",<30min,1
52621,"0,0",<30min,1
52643,"0,0",<30min,1
52745,"0,0",<30min,1
52753,"25771,875666666667",>24h,7
52782,"0,0",<30min,1
52838,"0,86085",<30min,1
52876,"12746,43275",>24h,7
52925,"0,0",<30min,1
52931,"1812,62295",>24h,7
52958,"8,197783333333334",<30min,1
52993,"0,0",<30min,1
53000,"5,59955",<30min,1
53044,"50414,10313333334",>24h,7
53076,"0,1299",<30min,1
53080,"4,8921",<30min,1
53096,"0,0",<30min,1
53170,"0,0",<30min,1
53228,"16,861733333333333",<30min,1
53300,"5490,094066666667",>24h,7
53367,"920,5084833333333",12-24h,6
53430,"1,9187",<30min,1
53517,"410,5459666666667",6-12h,5
53538,"0,36546666666666666",<30min,1
53796,"5,6083",<30min,1
53933,"0,0",<30min,1
53943,"1107,4381166666667",12-24h,6
53945,"143,7545166666667",1-3h,3
53975,"1,8792833333333334",<30min,1
53990,"0,0",<30min,1
54049,"0,0",<30min,1
54089,"0,14268333333333333",<30min,1
54125,"0,0",<30min,1
54157,"0,0",<30min,1
54185,"0,0",<30min,1
54208,"0,0",<30min,1
54256,"0,44915000000000005",<30min,1
54264,"0,0",<30min,1
54272,"2739,33595",>24h,7
54459,"6,188016666666667",<30min,1
54543,"0,0",<30min,1
54556,"0,0",<30min,1
54614,"113870,81091666667",>24h,7
54615,"0,0",<30min,1
54646,"0,0",<30min,1
54696,"4428,739316666667",>24h,7
54708,"1414,8454666666667",12-24h,6
54731,"0,0",<30min,1
54771,"0,39158333333333334",<30min,1
54820,"0,08308333333333334",<30min,1
54834,"17,460966666666664",<30min,1
54846,"0,10318333333333334",<30min,1
54871,"0,0",<30min,1
54986,"0,0",<30min,1
55024,"0,0",<30min,1
55160,"0,6395",<30min,1
55177,"0,0",<30min,1
55180,"21680,920866666667",>24h,7
55187,"0,0",<30min,1
55200,"20,3401",<30min,1
55245,"0,0",<30min,1
55295,"0,0",<30min,1
55431,"0,0",<30min,1
55460,"0,14801666666666666",<30min,1
55507,"2627,9966",>24h,7
55554,"0,0",<30min,1
55634,"0,0",<30min,1
55670,"0,0",<30min,1
55689,"0,0",<30min,1
55829,"0,0",<30min,1
55848,"133,8926",1-3h,3
55864,"27411,646116666667",>24h,7
55898,"0,0",<30min,1
55951,"0,0",<30min,1
55986,"0,0",<30min,1
56049,"0,0",<30min,1
56072,"1,0551666666666668",<30min,1
56105,"1,4909",<30min,1
56119,"0,0",<30min,1
56209,"5,5427333333333335",<30min,1
56229,"7,5675333333333334",<30min,1
56238,"6,671483333333333",<30min,1
56255,"0,0",<30min,1
56268,"1494,5411",>24h,7
56315,"0,0",<30min,1
56320,"26,666",<30min,1
56354,"0,0",<30min,1
56388,"0,0",<30min,1
56439,"1,6668166666666666",<30min,1
56593,"0,0",<30min,1
56594,"0,0",<30min,1
56602,"1158,9282833333334",12-24h,6
56676,"0,0",<30min,1
56683,"78,92785",1-3h,3
56722,"58,54738333333333",30-60min,2
56776,"0,092",<30min,1
56892,"0,0",<30min,1
56904,"0,0",<30min,1
56935,"8,917366666666668",<30min,1
57126,"0,0",<30min,1
57170,"1442,5825",>24h,7
57223,"0,5528",<30min,1
57239,"0,00025",<30min,1
57250,"0,0",<30min,1
57266,"0,0",<30min,1
57286,"0,0",<30min,1
57290,"0,8704999999999999",<30min,1
57327,"5583,503549999999",>24h,7
57355,"0,0",<30min,1
57371,"135,13583333333332",1-3h,3
57372,"9786,999933333334",>24h,7
57407,"0,0",<30min,1
57426,"25,174483333333335",<30min,1
57474,"0,0",<30min,1
57553,"0,0",<30min,1
57592,"10,253316666666667",<30min,1
57645,"0,0",<30min,1
57674,,,
57745,"0,0",<30min,1
57865,"7,211016666666667",<30min,1
57964,"0,0",<30min,1
57990,"415,67285",6-12h,5
58036,"0,0",<30min,1
58129,"223,4836",3-6h,4
58202,"10,185183333333333",<30min,1
58231,"0,0",<30min,1
58316,"0,0",<30min,1
58326,"18,12843333333333",<30min,1
58509,"90545,61886666667",>24h,7
58541,"2,6948833333333337",<30min,1
58543,"0,0",<30min,1
58562,"2,42065",<30min,1
58565,"0,0",<30min,1
58607,"0,0",<30min,1
58630,"963,8400166666667",12-24h,6
58866,"0,0",<30min,1
58883,"0,0",<30min,1
59009,"168505,37136666666",>24h,7
59016,"0,0",<30min,1
59038,"0,0",<30min,1
59057,"2,2537666666666665",<30min,1
59115,"1,8601999999999999",<30min,1
59165,"13334,926483333335",>24h,7
59290,"37,51073333333333",30-60min,2
59301,"2,4576",<30min,1
59513,"0,0",<30min,1
59546,"0,0",<30min,1
59586,"1,6718333333333333",<30min,1
59596,"0,0",<30min,1
59656,"75077,02565",>24h,7
59698,"0,0",<30min,1
59894,"764,24545",12-24h,6
59944,"0,0",<30min,1
60014,"2875,5398166666664",>24h,7
60034,"0,0",<30min,1
60039,"0,0",<30min,1
60122,"0,0",<30min,1
60126,"6195,994900000001",>24h,7
60307,"0,0",<30min,1
60464,"1,0720666666666667",<30min,1
60576,"0,0",<30min,1
60578,"0,0",<30min,1
60581,"718,9347166666666",6-12h,5
60722,"36739,962166666664",>24h,7
60730,"89386,78535",>24h,7
60738,"4,2614",<30min,1
60794,"7,0566",<30min,1
60855,"0,0",<30min,1
61033,"1309,8813",12-24h,6
61072,"5734,2323166666665",>24h,7
61133,"3325,7685500000002",>24h,7
61187,"618,8580999999999",6-12h,5
61215,"0,0",<30min,1
61228,"0,0",<30min,1
61343,"0,0",<30min,1
61400,"5,343366666666666",<30min,1
61426,"0,17441666666666666",<30min,1
61429,"0,65345",<30min,1
61470,"0,0",<30min,1
61532,"0,0",<30min,1
61605,"5,304033333333334",<30min,1
61752,"52,90173333333333",30-60min,2
61790,"0,0",<30min,1
61804,"6,24995",<30min,1
61865,"2,3112",<30min,1
61905,"7117,719483333333",>24h,7
61935,"4,110516666666666",<30min,1
61961,"0,0",<30min,1
62156,"40858,1579",>24h,7
62162,"862,4107",12-24h,6
62223,"0,0",<30min,1
62335,"664,3417666666667",6-12h,5
62339,"1,2942500000000001",<30min,1
62396,"0,05873333333333333",<30min,1
62624,"45,0385",30-60min,2
62625,"16,867133333333335",<30min,1
62647,"0,0",<30min,1
62686,"0,38348333333333334",<30min,1
62722,"0,0",<30min,1
62754,"141711,22018333332",>24h,7
63034,"0,0",<30min,1
63096,"16,278399999999998",<30min,1
63192,"0,0",<30min,1
63262,"18087,603116666665",>24h,7
63315,"0,004933333333333333",<30min,1
63340,"33,637283333333336",30-60min,2
63380,"4169,460033333334",>24h,7
63515,"0,0",<30min,1
63576,"0,0",<30min,1
63607,"0,0",<30min,1
63670,"1,90315",<30min,1
63739,"4,091983333333333",<30min,1
63740,"0,0",<30min,1
63866,"0,7182999999999999",<30min,1
63894,"0,6746333333333333",<30min,1
63943,"0,0",<30min,1
63946,"0,0",<30min,1
63979,"87569,9991",>24h,7
63984,"0,4540166666666667",<30min,1
64031,"28,142666666666667",<30min,1
64101,"0,0",<30min,1
64248,"19,67458333333333",<30min,1
64352,"14,523983333333332",<30min,1
64403,"56468,59751666666",>24h,7
64425,"21,44451666666667",<30min,1
64488,"0,0",<30min,1
64495,"0,0",<30min,1
64646,"6495,0243",>24h,7
64655,"644,0616333333332",6-12h,5
64773,"143009,4656333333",>24h,7
64790,"0,0",<30min,1
64846,"16915,479283333334",>24h,7
64990,"0,0",<30min,1
65008,"0,0",<30min,1
65014,"0,0",<30min,1
65205,"0,0",<30min,1
65223,"0,0",<30min,1
65240,"8498,698066666668",>24h,7
65264,"0,0",<30min,1
65265,"1,1292",<30min,1
65309,"0,0",<30min,1
65323,"11517,68565",>24h,7
65368,"0,0",<30min,1
65378,"1567,31955",>24h,7
65532,"0,32708333333333334",<30min,1
65536,"2,5591500000000003",<30min,1
65543,"2327,504066666667",>24h,7
65610,"0,0",<30min,1
65789,"1,5352333333333334",<30min,1
65931,"1022,6002666666667",12-24h,6
65953,"30559,447483333333",>24h,7
65992,"0,0",<30min,1
66020,"0,0",<30min,1
66044,"0,0",<30min,1
66126,"0,0",<30min,1
66172,"0,6042833333333333",<30min,1
66222,"0,30574999999999997",<30min,1
66293,"0,0",<30min,1
66376,"2285,4093166666667",>24h,7
66430,"89690,40665",>24h,7
66522,"5719,070516666668",>24h,7
66529,"12,342466666666667",<30min,1
66624,"0,0",<30min,1
66641,"0,0",<30min,1
66687,"0,0",<30min,1
66714,"5,958699999999999",<30min,1
66807,"0,0",<30min,1
66956,"59,44883333333333",30-60min,2
66959,"4,770583333333334",<30min,1
66965,"0,0",<30min,1
67007,"0,0",<30min,1
67063,"3191,50525",>24h,7
67064,"0,0",<30min,1
67076,"26,379683333333332",<30min,1
67093,"0,0",<30min,1
67172,"0,0",<30min,1
67230,"12858,634450000001",>24h,7
67253,"0,0",<30min,1
67259,"0,0",<30min,1
67392,"0,0",<30min,1
67414,"2,9220333333333333",<30min,1
67493,"4235,093116666667",>24h,7
67546,"0,0",<30min,1
67647,"0,0",<30min,1
67693,"0,45658333333333334",<30min,1
67696,"0,0",<30min,1
67708,"2393,3012",>24h,7
67715,"0,0",<30min,1
67719,"0,0",<30min,1
67833,"0,0",<30min,1
67925,"0,07578333333333333",<30min,1
67932,"0,0",<30min,1
67982,"0,0",<30min,1
68072,"0,0",<30min,1
68083,"3,7861833333333332",<30min,1
68130,"0,0",<30min,1
68157,"0,0",<30min,1
68343,"3035,1275333333333",>24h,7
68347,"0,0",<30min,1
68513,"36,34128333333333",30-60min,2
68604,"23016,895083333333",>24h,7
68614,"1,3725333333333334",<30min,1
68694,"0,0",<30min,1
68825,"0,12283333333333334",<30min,1
68837,"0,0",<30min,1
68846,"0,0",<30min,1
68859,"0,0",<30min,1
69018,"43,0367",30-60min,2
69049,"0,0",<30min,1
69158,"7,487533333333333",<30min,1
69174,"1,98795",<30min,1
69208,"13178,663733333333",>24h,7
69387,"19,8144",<30min,1
69679,"1903,5370833333334",>24h,7
69685,"0,0",<30min,1
69717,"2,2991666666666664",<30min,1
69732,"4,6149000000000004",<30min,1
69866,"0,0",<30min,1
69976,"104,80551666666666",1-3h,3
70031,"4,747716666666666",<30min,1
70142,"0,0",<30min,1
70172,"0,0",<30min,1
70214,"8133,538483333334",>24h,7
70238,"0,47555000000000003",<30min,1
70243,"1,3585666666666667",<30min,1
70331,"0,0",<30min,1
70405,"1,4389833333333333",<30min,1
70597,"0,0",<30min,1
70646,"0,0",<30min,1
70791,"5,184666666666667",<30min,1
70808,"5,449416666666666",<30min,1
70826,"0,0",<30min,1
70863,"0,0",<30min,1
70904,"0,0",<30min,1
70924,"197,10205",3-6h,4
70976,"0,0",<30min,1
71007,"3,5594166666666665",<30min,1
71061,"0,515",<30min,1
71064,"0,0",<30min,1
71123,"0,0",<30min,1
71150,"1111,3077",12-24h,6
71215,"2,4442",<30min,1
71291,"0,0",<30min,1
71307,"10129,536866666667",>24h,7
71314,"0,0",<30min,1
71345,"0,0",<30min,1
71388,"3383,6082",>24h,7
71425,"6298,9912",>24h,7
71606,"5497,774166666667",>24h,7
71643,"56964,15666666666",>24h,7
71649,"0,0",<30min,1
71756,"0,0",<30min,1
71832,"0,0",<30min,1
71945,"0,0",<30min,1
72066,"0,5146000000000001",<30min,1
72108,"0,0",<30min,1
72120,"0,0",<30min,1
72124,"48907,341250000005",>24h,7
72134,"0,0",<30min,1
72178,"6496,997399999999",>24h,7
72293,"227,99896666666666",3-6h,4
72363,"6,4769",<30min,1
72402,"0,0",<30min,1
72452,"84671,79745",>24h,7
72503,"0,0",<30min,1
72742,"0,0",<30min,1
72895,"0,0",<30min,1
72931,"17,69431666666667",<30min,1
73003,"0,0",<30min,1
73016,"8652,2476",>24h,7
73078,"2238,3115000000003",>24h,7
73089,"0,52745",<30min,1
73407,"24763,508299999998",>24h,7
73449,"100711,21175",>24h,7
73489,"16,5315",<30min,1
73498,"0,0",<30min,1
73611,"16574,912166666665",>24h,7
73627,"0,0",<30min,1
73650,"0,0",<30min,1
73689,"0,0",<30min,1
73709,"0,0",<30min,1
73728,"2,6543",<30min,1
73753,"0,0",<30min,1
73764,"0,0",<30min,1
73797,"0,6933",<30min,1
73799,"1,8150666666666666",<30min,1
73897,"0,0",<30min,1
73934,"2,1556166666666665",<30min,1
73944,"3355,041083333333",>24h,7
73962,"0,0",<30min,1
74061,"0,0",<30min,1
74073,"0,0",<30min,1
74116,"2795,9289833333332",>24h,7
74185,"0,0",<30min,1
74196,"0,0",<30min,1
74249,"0,0",<30min,1
74332,"42037,845733333335",>24h,7
74357,"0,0",<30min,1
74391,"0,0",<30min,1
74409,"0,0",<30min,1
74738,"111726,4714",>24h,7
74743,"16,003333333333334",<30min,1
74815,"0,22011666666666668",<30min,1
74863,"0,0",<30min,1
74890,"4,184683333333333",<30min,1
74945,"1378,6347166666667",12-24h,6
74973,"0,0",<30min,1
75047,"1,99445",<30min,1
75086,"20,63935",<30min,1
75092,"573,7117333333333",6-12h,5
75188,"15853,667216666667",>24h,7
75216,"0,0013",<30min,1
75253,"4,685316666666667",<30min,1
75279,"3660,424683333333",>24h,7
75319,"3229,35245",>24h,7
75332,"3,503316666666667",<30min,1
75379,"0,0002",<30min,1
75380,"0,0",<30min,1
75407,"0,0",<30min,1
75427,"10,61955",<30min,1
75532,"0,0",<30min,1
75631,"0,0",<30min,1
75817,"4,578550000000001",<30min,1
75841,"50125,481016666665",>24h,7
75903,"1312,08675",12-24h,6
75952,"0,0",<30min,1
75971,"0,0",<30min,1
76003,"0,0",<30min,1
76007,"0,0",<30min,1
76033,"0,3377166666666667",<30min,1
76113,"0,0",<30min,1
76263,"0,0",<30min,1
76302,"0,0",<30min,1
76368,"0,0",<30min,1
76413,"8,768083333333333",<30min,1
76415,"2023,3797833333333",>24h,7
76507,"0,0",<30min,1
76525,"0,0",<30min,1
76539,"0,0",<30min,1
76556,"3881,8806666666665",>24h,7
76573,"0,0",<30min,1
76576,"0,0",<30min,1
76632,"69,5416",1-3h,3
76635,"0,0",<30min,1
76638,"13,773533333333335",<30min,1
76665,"10267,790766666667",>24h,7
76698,"0,0",<30min,1
76703,"0,0",<30min,1
76806,"10216,477533333333",>24h,7
76813,"0,0",<30min,1
76921,"0,0",<30min,1
77086,"2,55975",<30min,1
77103,"5,652383333333333",<30min,1
77106,"0,0",<30min,1
77112,"1,6572166666666668",<30min,1
77163,"3,3725",<30min,1
77169,"33647,91691666666",>24h,7
77183,"0,0",<30min,1
77292,"0,0",<30min,1
77301,"0,0",<30min,1
77323,"33,960633333333334",30-60min,2
77339,"0,0",<30min,1
77375,"4,244866666666667",<30min,1
77390,"70778,73638333334",>24h,7
77450,"0,0018166666666666667",<30min,1
77465,"0,0",<30min,1
77477,"36,514316666666666",30-60min,2
77493,"0,0",<30min,1
77588,"0,62305",<30min,1
77675,"0,0",<30min,1
77815,"69411,27196666667",>24h,7
77824,"55,32748333333333",30-60min,2
77895,"0,27745",<30min,1
77940,"0,0",<30min,1
78148,"0,3561166666666667",<30min,1
78200,"0,49738333333333334",<30min,1
78205,"0,0",<30min,1
78238,"25650,464716666665",>24h,7
78256,"2518,973883333333",>24h,7
78279,"0,0",<30min,1
78298,"0,0",<30min,1
78316,"9666,020133333333",>24h,7
78375,"0,0",<30min,1
78395,"0,0",<30min,1
78401,"0,0",<30min,1
78424,"47968,12006666666",>24h,7
78451,"49,74406666666666",30-60min,2
78462,"0,0",<30min,1
78472,"0,3142166666666667",<30min,1
78513,"731,4666333333333",12-24h,6
78628,"2524,952233333333",>24h,7
78787,"9544,789483333332",>24h,7
78848,"6781,653583333334",>24h,7
78850,"0,0",<30min,1
78857,"17422,311916666666",>24h,7
78898,"5451,559616666666",>24h,7
78925,"6,5555666666666665",<30min,1
79020,"0,0",<30min,1
79098,"2,10855",<30min,1
79129,"0,0",<30min,1
79145,"0,0",<30min,1
79238,"3,288883333333333",<30min,1
79264,"0,0",<30min,1
79280,"48,562583333333336",30-60min,2
79392,"0,0",<30min,1
79428,"465,18163333333337",6-12h,5
79434,"0,6487166666666667",<30min,1
79545,"0,18951666666666667",<30min,1
79598,"0,0",<30min,1
79601,"24163,62805",>24h,7
79622,"42,16631666666667",30-60min,2
79627,"177016,69666666668",>24h,7
79685,"0,0",<30min,1
79758,"0,0",<30min,1
79855,"0,0",<30min,1
79936,"0,0",<30min,1
79950,"0,0",<30min,1
79985,"20,18605",<30min,1
80013,"10014,138266666667",>24h,7
80056,"61,7998",1-3h,3
80167,,,
80341,"1,0221833333333334",<30min,1
80460,"8721,212416666667",>24h,7
80470,"34,50791666666667",30-60min,2
80479,"0,0",<30min,1
80630,"0,0",<30min,1
80644,"0,7748166666666666",<30min,1
80674,"0,7159",<30min,1
80685,"0,0",<30min,1
80754,"0,0",<30min,1
80794,"6,950466666666667",<30min,1
80877,"132,62481666666665",1-3h,3
80879,"0,47436666666666666",<30min,1
80962,"0,0",<30min,1
81027,"0,0",<30min,1
81051,"767,8315833333332",12-24h,6
81067,"0,0",<30min,1
81091,"33788,82471666667",>24h,7
81097,"10,522416666666667",<30min,1
81224,"9938,14805",>24h,7
81295,"0,0",<30min,1
81300,"0,0",<30min,1
81328,"80667,76215000001",>24h,7
81478,"0,0",<30min,1
81490,"0,0013",<30min,1
81587,"0,0",<30min,1
81623,"4,080033333333334",<30min,1
81662,"18,830750000000002",<30min,1
81703,"3,0161333333333333",<30min,1
81766,"16661,357583333334",>24h,7
81859,"0,0",<30min,1
81883,"0,0",<30min,1
82020,"0,13323333333333334",<30min,1
82074,"7,362616666666667",<30min,1
82108,"0,0",<30min,1
82224,"0,0",<30min,1
82257,"0,0",<30min,1
82277,"0,0",<30min,1
82311,"6,470666666666667",<30min,1
82334,"0,5877",<30min,1
82442,"16,808666666666667",<30min,1
82461,"14204,824266666667",>24h,7
82475,"0,3939666666666667",<30min,1
82514,"0,10705",<30min,1
82707,"0,0",<30min,1
82757,"0,6949833333333333",<30min,1
82825,"1,3340833333333333",<30min,1
82841,"4,124083333333333",<30min,1
82872,"0,0",<30min,1
82928,"0,4563333333333333",<30min,1
83005,"2,5224166666666665",<30min,1
83149,"1,0058333333333334",<30min,1
83150,"0,25375",<30min,1
83158,"2,668133333333333",<30min,1
83175,"0,0",<30min,1
83316,"7,3890666666666664",<30min,1
83336,"0,0",<30min,1
83423,"1,8617333333333332",<30min,1
83440,"0,9700666666666666",<30min,1
83456,"11839,964833333333",>24h,7
83569,"0,0",<30min,1
83608,"0,0",<30min,1
83734,"5893,564816666667",>24h,7
83749,"14299,83545",>24h,7
83836,"0,0",<30min,1
83987,"0,0",<30min,1
84191,"1,5231166666666667",<30min,1
